,img_file,raw_text,clean_text,transcription_data,justification_category,justification_J_Denial,justification_J_Development-Unity,justification_J_Emergency-Policy,justification_J_Intelligence,justification_J_Intl-Domestic_Precedent,justification_J_Last-resort,justification_J_Law-and-order,justification_J_Legal_Procedure,justification_J_Misc,justification_J_Political-Strategic,justification_J_Terrorism,justification_J_Utilitarian-Deterrence
77,IMG_2287_DEFE_24_1214,"Further facilities for visitors, interviewing, separation 
prior to interview, exercise (jetty or quarter deck), medical services, would be dealt with on ad hoc basis",further facilities for visitors interviewing separation  prior to interview exercise jetty or quarter deck medical services would be dealt with on ad hoc basis,0,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
78,IMG_2289_DEFE_24_1214,"modifications would be needed before ehe c 
safelyy be-used for that purpose.",modifications would be needed before ehe c  safelyy beused for that purpose,0,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
79,IMG_2290_DEFE_24_1214,The Home Office official was most unhappy with this definition and believed that there would be humanitarian pressures to provide for creature comforts.,the home office official was most unhappy with this definition and believed that there would be humanitarian pressures to provide for creature comforts,0,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
80,IMG_2293_DEFE_24_1214,"Cover Story. If preparations reach the actual construe 
tion stage and secrecy remains paramount it is clear that some cover story would need to be devised. Some sites will lend themselves better to this than others (but see para 4 below).",cover story if preparations reach the actual construe  tion stage and secrecy remains paramount it is clear that some cover story would need to be devised some sites will lend themselves better to this than others but see para 4 below,0,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
81,IMG_2294_DEFE_24_1214,"g. Political Involvement. 
wish to consider how far they are prepared to associate themselves with controversial measures taken by the Northern Ireland Government. In itably the security forces would be involved to some degree; but there is a difference between assisting in rounding up and guarding internees and providing a Service facility for an internment site.",g political involvement  wish to consider how far they are prepared to associate themselves with controversial measures taken by the northern ireland government in itably the security forces would be involved to some degree but there is a difference between assisting in rounding up and guarding internees and providing a service facility for an internment site,0,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
82,IMG_2295_DEFE_24_1214,"Page 1 : (104,207) - (490,236)
",page 1  104207  490236 ,0,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
83,IMG_2295_DEFE_24_1214,This would be bound to attract public comment and it would be impossible to keep the true reason for the work from becoming known. (Note: recent military visits to Rathlin Island have already led to public speculation whether an internment camp was being contemplated there).,this would be bound to attract public comment and it would be impossible to keep the true reason for the work from becoming known note recent military visits to rathlin island have already led to public speculation whether an internment camp was being contemplated there,0,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
84,IMG_2296_DEFE_24_1214,"hese camps are earmarked as accommodation for reinforcing units. All would be needed if force levels in the Province were. 
required to be increased to 15 battalions this requirement might arise in the circumstances, or as a result of the circumstances in which internment was authorised
",hese camps are earmarked as accommodation for reinforcing units all would be needed if force levels in the province were  required to be increased to 15 battalions this requirement might arise in the circumstances or as a result of the circumstances in which internment was authorised ,0,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
85,IMG_2296_DEFE_24_1214,"security arrangements could be strengthened to receive 
internees under cover of providing measures to provide greater military preparedness;",security arrangements could be strengthened to receive  internees under cover of providing measures to provide greater military preparedness,0,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
86,IMG_4922_PREM_15_475,he Lord Chancellor tells me that it would be possible to devise a procedure for such circumstances which could nevertheless be regarded as judicial. The procedure would have to be very different from court procedure as known in this country. It would be inquisitorial; the court would be able to ask the accused questions and draw inferences from refusal to answer; material provided on deposition could also be put to the accused. We might also provide that hearsay evidence was to be admissible (and this would undoubtedly increase the number of cases in which we might look for a conviction). The court would need to be given power to impose a sentence instead of an open-ended internment order.,he lord chancellor tells me that it would be possible to devise a procedure for such circumstances which could nevertheless be regarded as judicial the procedure would have to be very different from court procedure as known in this country it would be inquisitorial the court would be able to ask the accused questions and draw inferences from refusal to answer material provided on deposition could also be put to the accused we might also provide that hearsay evidence was to be admissible and this would undoubtedly increase the number of cases in which we might look for a conviction the court would need to be given power to impose a sentence instead of an openended internment order,0,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
87,IMG_4925_PREM_15_475,"All this without prejudice to the continued need to put 
internees on trial, wherever possible under the existing law.",all this without prejudice to the continued need to put  internees on trial wherever possible under the existing law,0,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
88,IMG_4928_PREM_15_475,"As you will see from our comments, the Prime Minister is recommended to avoid getting into the details of this case on the grounds that Moore was only detained for 48 hours and not subjected to interrogation in depth or the techniques discussed in the Parker Report.",as you will see from our comments the prime minister is recommended to avoid getting into the details of this case on the grounds that moore was only detained for 48 hours and not subjected to interrogation in depth or the techniques discussed in the parker report,0,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
89,IMG_4931_PREM_15_475,"This can be construed to mean broadly that the Judge considered the treatment established 
by the Compton Report by itself to constitute assault as justifying the portion of the £300 damages which was not attributable to wrongful arrest and imprisonment.",this can be construed to mean broadly that the judge considered the treatment established  by the compton report by itself to constitute assault as justifying the portion of the 300 damages which was not attributable to wrongful arrest and imprisonment,0,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
90,IMG_4944_PREM_15_475,"In turn spoke certainly to perhaps also 
to Staff Sergeant Love and passed on the briefing in terms;""because the men were carrying out the task unarmed, and were so few in any one hut, that they should have firm but fair discipline in all huts and ensure hands were visible"".",in turn spoke certainly to perhaps also  to staff sergeant love and passed on the briefing in termsbecause the men were carrying out the task unarmed and were so few in any one hut that they should have firm but fair discipline in all huts and ensure hands were visible,0,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
91,IMG_4967_PREM_15_475,"(E) ALL THE PRESENT CROP OF ALLEGATIONS CAME FROM MEN CHARGED WITH CRIMINAL OFFENCES, TWO HAVE ALREADY BEEN SENTENCED TO 10 YEARS. NONE ARE INTERNEES.",e all the present crop of allegations came from men charged with criminal offences two have already been sentenced to 10 years none are internees,0,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
92,IMG_4972_PREM_15_475,"The Government regrets, therefore, that internment here should be described in your message as ""sectarian"".
",the government regrets therefore that internment here should be described in your message as sectarian ,0,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
93,IMG_4972_PREM_15_475,"His Excellency’s advisers strenuously contest the claim in your 
message that internment has caused death and destruction.",his excellencys advisers strenuously contest the claim in your  message that internment has caused death and destruction,0,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
94,IMG_4973_PREM_15_475,"This is perhaps a suggestion that people are interned because of their political views. The Prime Minister has publicly stated and repeated that persons are interned solely because they are deemed to be members of, or actively associated with, subversive organisations. 
Where 
the Advisory Committee have been satisfied that an internee does not fall into this category they have so recommended and that man has been released.",this is perhaps a suggestion that people are interned because of their political views the prime minister has publicly stated and repeated that persons are interned solely because they are deemed to be members of or actively associated with subversive organisations  where  the advisory committee have been satisfied that an internee does not fall into this category they have so recommended and that man has been released,0,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
