text,strlabel,labels
"The more quickly terrorist activity by the IRA subsides, the more rapid will be the pace of release; but any increase in IRA activity will delay the process.",J_Terrorism,0
We are also reaching the point where areas of Belfast are being freed of IRA dominance and intimidation.,J_Utilitarian-Deterrence,10
"Dr Newe, whose opinions I respect - of some degree of softening at this time, to 
which the flow of information would lend further weight.",J_Misc,4
You will know that it is my intention to seek the agreement of my colleagues to new procedures which in the event or internment being brought at an end will make It possible to keep in custody those members of the IRA whose continued liberty is a threat to security.,J_Terrorism,0
"As at present it will help me in considering each application 
if it is accompanied by a factual statement of the 
reasons why a detention order is considered necessary, indicating inter alia the extent to which the individual concerned is currently actively engaged in terrorist activity and the possibility of criminal charges being preferred.
",J_Terrorism,0
"I hope therefore that 
thee will be kept to the minimum compatible with the needs of the security situation.",J_Emergency-Policy,8
"You will know that it is my intention to seek the agreement of my colleagues to new procedures which in the event or internment being brought at an end will make It possible to keep in custody those members of the IRA whose continued liberty is a threat to security.
",J_Emergency-Policy,8
"Persons arrested or detained during Internal Security operations or 
in near emergency situations are likely to be valuable sources of intelligence.",J_Misc,4
"Broad principles for the treatment of persons under arrest or detention 
during civil disturbances are laid down in Article 3 of The Geneva Convention Relative to the Treatment of Prisoners of War (1949). 
Military personnel 
will follow these principles when conducting interrogation. are 
(a) These principles 
Persons taking no active part in hostilities shall in all circumstances be treated humanely without any adverse distinction founded on race, colour, religion or faith, sex, birth, wealth or any other similar criteria.",J_Denial,3
"In dealing with a terrorist campaign such as that in Northern Ireland intelligence is the key to successful operations; and the key to intelligence is information regarding the operations, dispositions and plans of the terrorists.",J_Intelligence,2
"Following the decision of the Northern Ireland Government, after consultation with Her Majesty’s Government, to exercise powers of detention and internment where necessary, the formal authority for the removal of certain individuals from the place specified in their detention orders to the interrogation centre was given by the Northern Ireland Minister of Home Affairs.",J_Misc,4
"Following the decision of the Northern Ireland Government, after consultation with Her Majesty’s Government, to exercise powers of detention and internment where necessary, the formal authority for the removal of certain individuals from the place specified in their detention orders to the interrogation centre was given by the Northern Ireland Minister of Home Affairs.",J_Legal_Procedure,7
"In dealing with a terrorist campaign such as that in Northern Ireland intelligence is the key to successful operations; and the key to intelligence is information regarding the operations, dispositions and plans of the terrorists.",J_Terrorism,0
"continuing to recommend the release of those whom were now 
so short of arms that large numbers of internees could safely be released. 
they thought it right to release; about 30 had already been released. He did not think that the I",J_Terrorism,0
"continuing to recommend the release of those whom were now 
so short of arms that large numbers of internees could safely be released. 
they thought it right to release; about 30 had already been released. He did not think that the I",J_Legal_Procedure,7
"Would it be 
possible, as a gesture, to let out some internees who were not terrorists but wore only members of the political wing of the IRA?",J_Political-Strategic,5
The Prime Minister said that the Advisory Committee were continuing to recommend the release of those whom they thought it right to release; about 30 had already been released. He did not think that the IRA were not so short of arms that large numbers of internees could safely be released.,J_Terrorism,0
The Prime Minister said that the Advisory Committee were continuing to recommend the release of those whom they thought it right to release; about 30 had already been released. He did not think that the IRA were not so short of arms that large numbers of internees could safely be released.,J_Legal_Procedure,7
"Would it be 
possible, as a gesture, to let out some internees who were not terrorists but wore only members of the political wing of the IRA?
",J_Terrorism,0
"As internment had 
been resorted to it was right to give all those confined access to the Appeal Tribunal.
",J_Legal_Procedure,7
Anyone who contested this,J_Legal_Procedure,7
"The United Kingdom Government’s 
position should be that all reasonable people agreed that those actively associated with terrorism should be locked up.
",J_Terrorism,0
"As internment had 
been resorted to it was right to give all those confined access to the Appeal Tribunal. 
Internment Orders were therefore being made against all who were alleged to be actively associated with the I.R.A. Anyone who contested this",J_Denial,3
"desirable that there should be no reference on the order to grounds not connected with terrorism, such as allegations that the person concerned had stirred up anti-Northern Ireland Government feeling.
",J_Terrorism,0
"The United Kingdom Government 
would prefer to use the normal processes of law for this purpose, but the situation in Northern Ireland made this impracticable.",J_Emergency-Policy,8
