text,strlabel,labels,source_handcoded_sent,perplexity
"the preViono OW in oeWh take part in the progra 
but he had refsed,",Negative,0,,2427.8994140625
"it g.th airady reoonsiserng it beforue 7. An approach had earle 
r,",Negative,0,,3079.0498046875
"Khile he is hre he forhisssesement of whee,",Negative,0,,960.4991455078125
"40AWuased iths ow vtewft4e;z 9, elIowitn the Vety 
civil Ievant to ut4 as eM/1ie Bel ot, the NorthesijrTY# W4 ’01 
oahnsiatqfor faytgjtj ar 0894$tnMet Vj$b ft 6, 
The M taggagnt yeteteday Ab.",Negative,0,,1591.8961181640625
"Intergaion in Aest 8,",Negative,0,,1223.5682373046875
",",Negative,0,,
"now eapd 
- and, if so, whether raMb) to give ll be aked .",Negative,0,,733.1494750976562
"annuSeMn,",Negative,0,,772.0006713867188
But in this new mood of peace and reconciliation I have now decided it would be right for me to release some of the men interned immediately.,Negative,0,,34.67790603637695
The internees released today were not asked to give an undertaking about their future behaviour.,Negative,0,,39.80992126464844
Initially I have looked at those cases which the security authorities have advised might be considered for early release and last night I signed Orders authorising the release of 47 internees.,Positive,1,Initially I have looked at those cases which the security authorities have advised might be considered for early release and last night I signed Orders authorising the release of 47 internees.,58.819610595703125
I have been encouraged by the willingness to think again by those who may have reacted strongly to the measures which were so recently taken by Her Majesty’s Government.,Negative,0,,48.793975830078125
So it is right that you should ask what My contribution is going to be.,Negative,0,,41.71140670776367
Equally I have been impressed by the courage of those who have been prepared to speak up against the law of the gun.,Negative,0,,19.48027801513672
Without doubt a key issue is internment.,Positive,1,Without doubt a key issue is internment. Let no-one be under any illusion. The people who are behind the wire were put there because of the dangerous situation confronting this community in the recent past.,147.77442932128906
I shall now proceed as quickly as possible to review the remaining cases and intend to authorise the release of any whom I consider suitable as soon as I have completed each one.,Negative,0,,25.24018669128418
"THE FOLLOWING IS THE TEXT OF A STATEMENT MADE BY THE SECRETARY OF STATE, MR WILLIAM WHITELAW, AT A PRESS CONFERENCE IN STORMONT CASTLE ON FRIDAY 7 APRIL 1972 
A few days ago, when I first came here I called for an end to violence and asked for everyone to work for peace.",Negative,0,,15.336126327514648
Let no-one be under any illusion.,Negative,0,,22.74837303161621
Since then on all sides I have been struck by the will to end this tragic period in Northern Ireland’s history and to move forward again.,Negative,0,,48.99186325073242
The people who are behind the wire were put there because of the dangerous situation confronting this community in the recent past.,Positive,1,Without doubt a key issue is internment. Let no-one be under any illusion. The people who are behind the wire were put there because of the dangerous situation confronting this community in the recent past.,47.84539031982422
This of course takes time.,Negative,0,,33.70846939086914
It did not seem to me to be right to delay the release of any internees until I had been able to complete my review of every case.,Negative,0,,18.0147647857666
As I promised I have begun to review personally the cases of the 728 people still interned under the Special Powers Act.,Positive,1,As I promised I have begun to review personally the cases of the 728 people still interned under the Special Powers Act.,64.06387329101562
Co-operation Co-operation between the various elements of 25 CU was excellent.,Negative,0,,76.94438934326172
"Location of people, arms and explosives.",Negative,0,,158.208740234375
"One successful operation to uncover arms caches was mounted 
direct from 25 CU between 2359 hours 14th August and 0830 hours 15th August 1971. This operation was mounted by HQ NI in conjunction with the local military and SB organisations.",Negative,0,,138.32156372070312
Essential Elements of Information (EEI)were not forthcoming initially from HQ RUC SB even though they had been requested by formal signal.,Negative,0,,224.9095916748047
"In the event a decision was taken at 2100 hours Wednesday 11th August by OC SB Element and OC JSIW Element to decide on the following:- 
(1) 1st PRIORITY (2) 2nd PRIORITY (3) 3rd PRIORITY - - - Imminent enemy operations.",Negative,0,,81.52583312988281
Future enemy intentions.,Negative,0,,2545.32080078125
The above remained as EEI until 1900 hours 13th August when HQ RUC SB began to issue different items and priorities for interrogation.,Negative,0,,629.8656616210938
There was never the slightest difficulty in advising on the employment of the RUC personnel and it is without doubt that 25 CU operated as a complete team. The officers in charge of the RUC Elements deserve special mention; they were as follows:-,Negative,0,,60.4969482421875
PERSONAL FOR AMBASSADOR.,Negative,0,,25.822444915771484
YOU SHOULD NOT THEREFORE MAKE ANY REFERENCE TO IT AT ALL EXCEPT IN PRIVATE CONVERSATION WITH MR. LYNCH.,Negative,0,,14.51821517944336
THE PRIME MINISTER REPLIED THAT THE GOC AND THE ARMY IN BELFAST WERE ALWAYS GLAD TO INVESTIGATE INCIDENTS IF THEY COULD BE GIVEN PRECISE INFORMATION ON WHICH TO DO SO.,Negative,0,,18.466318130493164
THE TAOISEACH SPOKE TO THE PRIME MINISTER ON THE TELEPHONE ON 11 AUGUST BUT AT THE END OF THE CONVERSATION IT WAS AGREED THAT IT SHOULD BE CONSIDERED NOT TO HAVE TAKEN PLACE.,Negative,0,,8.18316650390625
TO IMMEDIATE DUBLIN TEL NO 167 OF 13 AUGUST.,Negative,0,,95.22440338134766
SO HE HAD DONE SO.,Negative,0,,28.99155044555664
2. MR. LYNCH REFERRED IN THE CONVERSATION TO AN INCIDENT IN WHICH A REFUGEE FROM NORTHERN IRELAND CAME ACROSS THE BORDER SAYING THAT THE BRITISH ARMY HAD BEEN PROTECTING HIM UP TO A CERTAIN TIME BUT THAT TEN MINUTES LATER ABOUT 60 ARMED AND MASKED MEN HAD COME ROUND AND ORDERED HIM TO GET OUT OR ELSE.,Negative,0,,12.189908981323242
PLEASE SAY PRIVATELY TO MR. LYNCH THAT THE PRIME MINISTER WOULD LIKE TO HAVE THIS INCIDENT ENQUIRED INTO AND THAT HE WOULD BE VERY GLAD TO BE GIVEN PRECISE DETAILS SO THAT THIS COULD BE DONE.,Negative,0,,15.861178398132324
Together they put out a joint statement on February 22 1972 listing 25 alleged torture methods.,Negative,0,,123.10103607177734
Napier - Legal adviser to ALJ.,Negative,0,,233.36769104003906
Hierarchy also received copies.,Negative,0,,584.9437866210938
Fr Faul’s image is that of an ordinary country cleric (with perhaps liberal tendencies) helping the oppressed.,Positive,1,"Fr Faul’s image is that of an ordinary country cleric (with perhaps liberal tendencies) helping the oppressed. In face he is extremely shrewd, and is by no means a liberal. He is a ""hardliner"" in regard to Catholic education, and an article in the Sunday Press on December 12 1971 showed he was not in favour of changes in the Eire constitution in order to meet Protestant objections.",226.99049377441406
"This was given wide distribution throughout the world, and among the recipients was Edward Kennedy.",Negative,0,,54.405731201171875
He is a qualified solicitor and has his own legal firm in Belfast.,Negative,0,,34.41535949707031
Corrigan was responsible for various publications on behalf of Fianna Fail which had false imprints.,Positive,1,"idan Corrigan, also of St Patrick’s Academy, Dungannon, is associated with Fr Faul and also with the ALJ and the CSJ. Corrigan was responsible for various publications on behalf of Fianna Fail which had false imprints.",93.8851089477539
"Aidan Corrigan, also of St Patrick’s Academy, Dungannon, is associated with Fr Faul and also with the ALJ and the CSJ.",Positive,1,"idan Corrigan, also of St Patrick’s Academy, Dungannon, is associated with Fr Faul and also with the ALJ and the CSJ. Corrigan was responsible for various publications on behalf of Fianna Fail which had false imprints.",141.84323120117188
Uses Christian names Seamus or Kit.,Negative,0,,1032.9322509765625
"In face he is extremely shrewd, and is by no means a liberal.",Negative,0,,54.10300827026367
"also has its HQ in Dungannon, and was co-compiler of a CSJ booklet called ""The Mailed Fist"" published in December 1971. 
On October 5 1971, through the media, Fr Faul issued guidance to people whose relatives had been picked up by the security forces.",Negative,0,,94.53401947021484
The English Catholic.,Negative,0,,2833.236328125
"Fr Raymond Murray, a chaplain at Armagh Prison, has been helping Fr Faul.",Negative,0,,208.6326904296875
Among the points was that relatives should ask for the family doctor to see the arrested person.,Negative,0,,53.88771057128906
"Fr Faul said he would help with this, and the other points he raised, if the relatives felt this was necessary.",Negative,0,,72.6147232055664
Proper name is James Christopher Napier.,Negative,0,,165.50796508789062
In February 1972 he issued a booklet listing alleged Army and RUC brutalities from the preceding December.,Negative,0,,153.37289428710938
"He is a ""hardliner"" in regard to Catholic education, and an article in the Sunday Press on December 12 1971 showed he was not in favour of changes in the Eire constitution in order to meet Protestant objections.",Positive,1,"Fr Faul’s image is that of an ordinary country cleric (with perhaps liberal tendencies) helping the oppressed. In face he is extremely shrewd, and is by no means a liberal. He is a ""hardliner"" in regard to Catholic education, and an article in the Sunday Press on December 12 1971 showed he was not in favour of changes in the Eire constitution in order to meet Protestant objections.",46.398170471191406
This is Fr Faul’s normal distribution coverage for any propaganda he sends out.,Negative,0,,1682.5941162109375
"1 ’5 
LJ4 A. I.. ""ii p~ and 
and seven conts.",Negative,0,,969.0475463867188
"apw-erfgaunfocdi theiry individulp lered’ 
tions the 
reios 
thAe wng rae or 
collctins 
arepowerfulyriAiraeein thorybgestosslste:rariY onthlyraies inr 
tant side streets 
halrenforthe allts n 
stillin and 
OrangesasheS stall inthe5K<~ vie air 
hottersforI’ 15’ -.~,v-f 
oslif 
he anhiattein V ts aonedils thr 
(mainlv orie streets) 
bole eis for ileatlr sold 
n vlvr ariedhi ne .",Negative,0,,770.0205078125
"Catholics puli lierr 
in -ntnt are ,vmnaatbet1c 
Dr T.tafidhil la,,t 
Ilil]PrYs-ok fo 
noises vas tn 
widely 
interpreted t Gerred 
the Goernmen 
small talk with t ’Mr Lynch 
their colleagues n have 
The Ctoi shown from 
the Bogside and in Ander- 
Gerry Fitt and the rest ofhin seem tohbebehindtne 
new political set UP.",Negative,0,,573.9314575195312
"frtMWOg it~-lie 
prosperty t; ut 
fa, r~ M&M-d 
"".1 - V, EW ia- 
iat ?",Negative,0,,657.3360595703125
"’nLnt~ l~.ter Vmldob’ 1- 
rtiral e ?",Negative,0,,1499.9923095703125
"Nvild 
civilians cal nothbeeasil lyphO-s pcinted 
12 policemen probablY it 
and tr) andl 1-3 
to 
-oked.",Negative,0,,1142.5997314453125
