text,strlabel,labels
"THE PRIME TARGETS FOR RETALIATORY ACTION BY INTERNEES AFTER RELEASE ARE UNDOUBTEDLY THE MEMBERS OF THE SPECIAL BRANCH OF THE PUC: THESE ARE FOR THE MOST PART KNOWN TO THOSE INTERNES WHOM THEY HAVE ARRESTED OR INTERROGATED.
",J_Misc,3
"A VICTORY FOR TERRORISM IN ANY PART OF THE UNITED KINGDOM WOULD BE A SIGNAL TO EVERY ANTI-DEMOCRATIC ELEMENT IN THE NATION THAT THE FABRIC OF DEMOCRATIC SOCIETY IS WIDE OPEN TO ATTACK. THE MAIN LINE OF BATTLE MAY, AT THE MOMENT, LIE THROUGH ULSTER, BUT IT IS TRULY A NATIONAL STRUGGLE AND THE WHOLE BRITISH PEOPLE MUST, IN A FULL REALISATION OF WHAT IS AT STAKE, BE DETERMINED TO WIN IT. AND IF THE IRA SEE THAT DETERMINATION - SEE IT MANIFEST IN PUBLIC OPINION, IN THE EXPRESSIONS OF ELECTED REPRESENTATIVES, IN THE ACTION OF THE GOVERNMENT 
- THEN THEY WILL COME QUICKLY TO THE REALISATION 
THAT IT IS POINTLESS TO CONTINUE.",J_Terrorism,5
"- IT’S A GOOD ROUND PHRASE, 
BUT IT HAS LITTLE FOUNDATION IN FACT. THE INTERROGATION OF PECPLE RECENTLY TAKEN INTO DETENTION SHOWS VERY CLEARLY THAT IT WAS THE PERIOD IMMEDIATELY BEFORE INTERNMENT 
JUNE, JULY AND EARLY AUGUST - WHICH BROUGHT THE GREAT UPSURGE IN IRA STRENGTH.",J_Misc,3
"YOU MAY ASK WHY IT IS, AS SO MANY OF THE IRA LEADERS ARE REMOVED FROM THE SCENE, THAT THE CAMPAIGN CONTINUES? IT CCNTINUES - 
I BELIEVE - BECAUSE OF IRRESPONSIBLE SPECULATION, 
WHICH ENCOURAGES AMONGST THE DIMINISHING RANKS OF THE TERRORISTS THE IDEA THAT THEY ONLY HAVE TO KEEP IT UP A LITTLE LONGER AND RESISTANCE TO THEIR EFFORTS WILL CRUMBLE:- THAT THE INTERNEES WILL BE RELEASED: THAT STORMONT WILL BE ABOLISHED: THAT A UNITED IRELAND, ENGINEERED BY THEM AND DOMINATED BY THEM, WILL BE JUST AROUND THE CORNER.
",J_Terrorism,5
"PEOPLE THROUGHOUT THE UNITED KINGDOM ARE BEGINNING TO APPRECIATE THAT DEMOCRACY IS AT STAKE.
",J_Emergency-Policy,1
"IT IS NOT EASY FOR PEOPLE IN MANY AREAS TO EXPRESS PUBLICLY A CERTAIN VIEW, BUT I HAVE REASON TO KNOW THAT IN JUST SUCH AREAS MANY, MANY PEOPLE ARE DELIGHTED TO BE RID OF THE THUGS WHO HAVE FOR TOO LONG OPPRESSED THEM.
",J_Law-and-order,7
"’WHAT IF I WERE TO LISTEN NOW TO MR HUME AND HIS COLLEAGUES, 
AND EMPTY THE CAMPS TOMORROW? WHO CAN SERIOUSLY IMAGINE THAT IN THAT SITUATION THEY WOULD BE ABLE TO EXERT ANY INFLUENCE FOR PEACE? THEY WOULD BE SWEPT ASIDE BY THE TRIUMPHANT GUNMAN.",J_Utilitarian-Deterrence,4
"THEN, AND ONLY THEN, CAN MEASURES FOR THE SAFETY OF THE PUBLIC BE RELAXED.",J_Law-and-order,7
"A VICTORY FOR TERRORISM IN ANY PART OF THE UNITED KINGDOM WOULD BE A SIGNAL TO EVERY ANTI-DEMOCRATIC ELEMENT IN THE NATION THAT THE FABRIC OF DEMOCRATIC SOCIETY IS WIDE OPEN TO ATTACK. THE MAIN LINE OF BATTLE MAY, AT THE MOMENT, LIE THROUGH ULSTER, BUT IT IS TRULY A NATIONAL STRUGGLE AND THE WHOLE BRITISH PEOPLE MUST, IN A FULL REALISATION OF WHAT IS AT STAKE, BE DETERMINED TO WIN IT. AND IF THE IRA SEE THAT DETERMINATION - SEE IT MANIFEST IN PUBLIC OPINION, IN THE EXPRESSIONS OF ELECTED REPRESENTATIVES, IN THE ACTION OF THE GOVERNMENT 
- THEN THEY WILL COME QUICKLY TO THE REALISATION 
THAT IT IS POINTLESS TO CONTINUE.",J_Emergency-Policy,1
"THAT IS WHY IT IS VITALLY IMPORTANT 
- IN WHATEVER TALK THERE IS ABOUT 
POLITICAL MOVES - TO MAKE IT CLEAR THAT IN NO SENSE WILL THE IRA BE ALLOWED TO WIN. RESPONSIBLE POLITICAL INITIATIVES ARE OF NO INTEREST TO THE IRA:- WHAT THEY WANT IS SURRENDER.
",J_Terrorism,5
"THE LATEST SERIES OF ACTS OF TERRORISM BY THE IRA AND THEIR RECENT DECLARATIONS OF THEIR INTENTION TO CONTINUE AND EVEN ESCALATE THAT CAMPAIGN HAVE MADE IT IMPOSSIBLE FOR HIM TO RESIST THE PRESSURES ONHIM FOR MORE DRASTIC ACTION TO ARREST THE DETERIORATION OF MORALE AND THE UNDERMINING OF ECONOMIC AND SOCIAL STABILITY IN NORTHERN IRELAND
",J_Development-Unity,9
"WAS THAT THE CONSEQUENCES OF THAT FOR THE COMUNITY WOULD BE WORSE THAN THE CONSEQUENCES OF WHAT IS NOW PROPOSED.
",J_Utilitarian-Deterrence,4
ALSO THE FACT THAT THE INTIMIDATION OF THE POPULATION BY THE TERRORISTS HAS BEEN INCREASINGLY HAMPERING THE PROCESS OF GATHERING INTELIGENCE.,J_Terrorism,5
WE HOPE THAT THESE MEASURES CAN BE STRICTLY TEMPORARY AND WILL NOT PREJUDICE CONTINUING PROGRESS IN THE TASK OF MAKING PROGRESS WITH BUILDING MORE HARMONIOUS INTER-COMMUNITY RELATIONS IN NORTHERN IRELAND.,J_Misc,3
"IF THIS MOVE ENABLES US TO REDUCE THE NUMBER OF TROOPS COMMITTED TO NORTHERN IRELAND EARLIER THAN WE COULD OTHERWISE HAVE DONE, THAT WILL BE A WELCOME CONSEQUENCE OF IT.
",J_Misc,3
"UNDER WHI H THESE MEASURES ARE TAKEN ARE POWERS OF THE NORTHERN IRELAND GOVERNMENT.
",J_Legal_Procedure,6
WE HOPE THAT THESE MEASURES CAN BE STRICTLY TEMPORARY AND WILL NOT PREJUDICE CONTINUING PROGRESS IN THE TASK OF MAKING PROGRESS WITH BUILDING MORE HARMONIOUS INTER-COMMUNITY RELATIONS IN NORTHERN IRELAND.,J_Development-Unity,9
"UNDER WHI H THESE MEASURES ARE TAKEN ARE POWERS OF THE NORTHERN IRELAND GOVERNMENT. 
THE DECISION IS OF COURSE FAULKNERS, SINCE THE POWERS
",J_Misc,3
"AN ADVISOR 
COMMITTEE WILL BE SET UP, TO WHICH ANYONE WHO IS INTERNED WILL HAVE",J_Denial,2
"WE HAVE MADE CLEAR OUR VIEW THAT THE MEASUES
",J_Denial,2
"THE LATEST SERIES OF ACTS OF TERRORISM BY THE IRA AND THEIR RECENT DECLARATIONS OF THEIR INTENTION TO CONTINUE AND EVEN ESCALATE THAT CAMPAIGN HAVE MADE IT IMPOSSIBLE FOR HIM TO RESIST THE PRESSURES ONHIM FOR MORE DRASTIC ACTION TO ARREST THE DETERIORATION OF MORALE AND THE UNDERMINING OF ECONOMIC AND SOCIAL STABILITY IN NORTHERN IRELAND
",J_Terrorism,5
SOUTH OF THE BORDER AT THE SAME TIME: BUT ALL THAT WE KNOW OF THE IRISH GOVERNMENTS POLICIES SUGGEST THAT THERE IS NO POSSIBILITY OF PARALLEL ACTION SOUTH OF THE BORDER.,J_Intl-Domestic_Precedent,11
"THE EFFECTIVENESS OF INTERNMENT 
NORTH OF THE BORDER WOULD BE GREATER IF THE IRISH GOVERNMENT WERE PREPARED TO INTRODUCE INTERNMENT
",J_Intl-Domestic_Precedent,11
"IN PURELY MILITARY 
TERMS, SEEKING TO CONTAIN THE SITUATION BY THE MEANS EMPLOYED HITHERTO WOULD HAVE MEANT AT BEST A LONG HAUL.",J_Last-resort,8
"ALSO THE FACT THAT THE INTIMIDATION OF THE POPULATION BY THE TERRORISTS HAS BEEN INCREASINGLY HAMPERING THE PROCESS OF GATHERING INTELIGENCE.
",J_Misc,3
"BUT WE HAVE MADE IT CLEAR TO FAULKNER THAT THERE COULD BE NO QUESTION OF OUR ACCEPTING INTERNMENT, AND INSTRUCTING OUR FORCES TO HELP TO IMPLEMENT IT, IF IT WAS NOT ACCOMPANIED BY A COMPLETE BAN ON MARCHES AND PARADES OF ALL KINDS: AND WE HAVE MADE CLEAR OUR PRESENT VIEW THAT THAT BAN WILL NEED TO REMAIN IN FORCE FOR LONGER THAN SIX MONTHS, ALTHOUGH THE EXTENSION AFTER SIX MONTHS REMAINS FORMALLY OPEN FOR DISCUSSION.",J_Political-Strategic,0
FAULKNERS JUDGEMENT,J_Utilitarian-Deterrence,4
"TAKEN SHOULD NOT DISCRIMINATE AS BETWEEN THE DIFFERENT SECTIONS OF THE COMMUNITY, EXCEPT AS THE FACTS OF THE SITUAION MAKE INEVITABLE.
",J_Denial,2
"THE RIGHT TO MAKE REPRESENTATION.
",J_Denial,2
"THE LATEST SERIES OF ACTS OF TERRORISM BY THE IRA AND THEIR RECENT DECLARATIONS OF THEIR INTENTION TO CONTINUE AND EVEN ESCALATE THAT CAMPAIGN HAVE MADE IT IMPOSSIBLE FOR HIM TO RESIST THE PRESSURES ONHIM FOR MORE DRASTIC ACTION TO ARREST THE DETERIORATION OF MORALE AND THE UNDERMINING OF ECONOMIC AND SOCIAL STABILITY IN NORTHERN IRELAND
",J_Political-Strategic,0
"WHEN FAULKNER CAME TO LONDON LAST WEEK, HE TOLD US THAT HE HAD COME TO THE CONCLUSION THAT INTERNMENT WAS NOW THE RIGHT AND INDEED INEVITABLE COURSE.
",J_Misc,3
"THE DECISION IS OF COURSE FAULKNERS, SINCE THE POWERS",J_Legal_Procedure,6
This is broadly the procedure which has been adopted in the past in the Republic of Ireland.,J_Intl-Domestic_Precedent,11
