,justification,raw_text,image_id,file_id_orig,image_id_issue,file_id,just_plain_text_all_ref,just_text_all_ref,ref_count,coded_refs,page_captures
20,J_Denial,"Files\\EKG_round1\\PREM 15 1692\\IMG_9336_PREM_15_1692 - § 1 reference coded [ 6.83% Coverage]
Reference 1 - 6.83% Coverage
DURING THEIR MEETING LAST OCTOBER, INFORMING HIM THAT, SINCE THE INTRODUCTION OF DIRECT RULE, THE NUMBER OF INTERNEES HAD BEEN REDUCED FROM OVER 1,000 TO SOME 171 AND THAT MORE WOULD SOON BE RELEASED.
",IMG_9336,PREM_15_1692,,PREM_15_1692, DURING THEIR MEETING LAST OCTOBER INFORMING HIM THAT SINCE THE INTRODUCTION OF DIRECT RULE THE NUMBER OF INTERNEES HAD BEEN REDUCED FROM OVER 1 000 TO SOME 171 AND THAT MORE WOULD SOON BE RELEASED ,"Reference 1 - 6.83% Coverage
DURING THEIR MEETING LAST OCTOBER, INFORMING HIM THAT, SINCE THE INTRODUCTION OF DIRECT RULE, THE NUMBER OF INTERNEES HAD BEEN REDUCED FROM OVER 1,000 TO SOME 171 AND THAT MORE WOULD SOON BE RELEASED.",1,"['', 'Reference 1 - 6.83% Coverage\nDURING THEIR MEETING LAST OCTOBER, INFORMING HIM THAT, SINCE THE INTRODUCTION OF DIRECT RULE, THE NUMBER OF INTERNEES HAD BEEN REDUCED FROM OVER 1,000 TO SOME 171 AND THAT MORE WOULD SOON BE RELEASED.']",
21,J_Denial,"Files\\SKD_round1\\CJ 4 251\\IMG_1770_CJ_4_251 - § 1 reference coded [ 1.53% Coverage]
Reference 1 - 1.53% Coverage
Page 1 : (130,497) - (482,537)
",IMG_1770,CJ_4_251,,CJ_4_251, Page 1 130 497 482 537 ,"Reference 1 - 1.53% Coverage
Page 1 : (130,497) - (482,537)",1,"['', 'Reference 1 - 1.53% Coverage\nPage 1 : (130,497) - (482,537)']",
22,J_Denial,"Files\\SKD_round1\\DEFE 13 917\\IMG_2327_DEFE_13_917 - § 1 reference coded [ 2.69% Coverage]
Reference 1 - 2.69% Coverage
Page 1 : (168,688) - (626,769)
",IMG_2327,DEFE_13_917,,DEFE_13_917, Page 1 168 688 626 769 ,"Reference 1 - 2.69% Coverage
Page 1 : (168,688) - (626,769)",1,"['', 'Reference 1 - 2.69% Coverage\nPage 1 : (168,688) - (626,769)']",
23,J_Denial,"Files\\SKD_round1\\DEFE 13 919\\IMG_2141_DEFE_13_919 - § 1 reference coded [ 4.66% Coverage]
Reference 1 - 4.66% Coverage
Military personnel are to acquaint themselves 
with the laws of the country concerned, and will not act unlawfully under any circumstances whatever.
",IMG_2141,DEFE_13_919,,DEFE_13_919, Military personnel are to acquaint themselves with the laws of the country concerned and will not act unlawfully under any circumstances whatever ,"Reference 1 - 4.66% Coverage
Military personnel are to acquaint themselves 
with the laws of the country concerned, and will not act unlawfully under any circumstances whatever.",1,"['', 'Reference 1 - 4.66% Coverage\nMilitary personnel are to acquaint themselves \nwith the laws of the country concerned, and will not act unlawfully under any circumstances whatever.']",
24,J_Denial,"Files\\SKD_round1\\DEFE 24 1214\\IMG_2151_DEFE_24_1214 - § 1 reference coded [ 1.44% Coverage]
Reference 1 - 1.44% Coverage
ntenos are to be treated fairly but frmly. No monber of the Staif 
ecr.-Powers of Cnimanda .: 
will be ptrmitted to adopt an aggressivo or buying manuiortownl them.-
",IMG_2151,DEFE_24_1214,,DEFE_24_1214, ntenos are to be treated fairly but frmly No monber of the Staif ecr Powers of Cnimanda will be ptrmitted to adopt an aggressivo or buying manuiortownl them ,"Reference 1 - 1.44% Coverage
ntenos are to be treated fairly but frmly. No monber of the Staif 
ecr.-Powers of Cnimanda .: 
will be ptrmitted to adopt an aggressivo or buying manuiortownl them.-",1,"['', 'Reference 1 - 1.44% Coverage\nntenos are to be treated fairly but frmly. No monber of the Staif \necr.-Powers of Cnimanda .: \nwill be ptrmitted to adopt an aggressivo or buying manuiortownl them.-']",
25,J_Denial,"Files\\SKD_round1\\DEFE 24 1214\\IMG_2162_DEFE_24_1214 - § 1 reference coded [ 6.80% Coverage]
Reference 1 - 6.80% Coverage
This will be done only after a careful scrutiny of information furnished to me by the police in respect of each ouch person, sufficient to convince me that the individual in question is a threat to present peace and maintenance of order. Any such person will then have the right
",IMG_2162,DEFE_24_1214,,DEFE_24_1214, This will be done only after a careful scrutiny of information furnished to me by the police in respect of each ouch person sufficient to convince me that the individual in question is a threat to present peace and maintenance of order Any such person will then have the right,"Reference 1 - 6.80% Coverage
This will be done only after a careful scrutiny of information furnished to me by the police in respect of each ouch person, sufficient to convince me that the individual in question is a threat to present peace and maintenance of order. Any such person will then have the right",1,"['', 'Reference 1 - 6.80% Coverage\nThis will be done only after a careful scrutiny of information furnished to me by the police in respect of each ouch person, sufficient to convince me that the individual in question is a threat to present peace and maintenance of order. Any such person will then have the right']",
26,J_Denial,"Files\\SKD_round1\\DEFE 24 1214\\IMG_2163_DEFE_24_1214 - § 3 references coded [ 8.91% Coverage]
Reference 1 - 2.95% Coverage
of access to an advisory committee. which will hear representations for release and make recommendations to me.
Reference 2 - 3.63% Coverage
This is not action taken against any responsible and law- 
abiding section of the community. Nor is it in any way punitive or indiscriminate.
Reference 3 - 2.33% Coverage
Is it more of an evil than to allow the perpetrators of these outrages to remain at liberty?
",IMG_2163,DEFE_24_1214,,DEFE_24_1214, of access to an advisory committee which will hear representations for release and make recommendations to me This is not action taken against any responsible and law abiding section of the community Nor is it in any way punitive or indiscriminate Is it more of an evil than to allow the perpetrators of these outrages to remain at liberty ,"Reference 1 - 2.95% Coverage
of access to an advisory committee. which will hear representations for release and make recommendations to me.
Reference 2 - 3.63% Coverage
This is not action taken against any responsible and law- 
abiding section of the community. Nor is it in any way punitive or indiscriminate.
Reference 3 - 2.33% Coverage
Is it more of an evil than to allow the perpetrators of these outrages to remain at liberty?",3,"['', 'Reference 1 - 2.95% Coverage\nof access to an advisory committee. which will hear representations for release and make recommendations to me.\n', 'Reference 2 - 3.63% Coverage\nThis is not action taken against any responsible and law- \nabiding section of the community. Nor is it in any way punitive or indiscriminate.\n', 'Reference 3 - 2.33% Coverage\nIs it more of an evil than to allow the perpetrators of these outrages to remain at liberty?']",
27,J_Denial,"Files\\SKD_round1\\DEFE 24 1214\\IMG_2165_DEFE_24_1214 - § 1 reference coded [ 4.17% Coverage]
Reference 1 - 4.17% Coverage
The action we have now taken does not indicate any policy of repression. We are acting not to suppress freedom, but to allow the overwhelming mass of our people to enjoy freedom
",IMG_2165,DEFE_24_1214,,DEFE_24_1214, The action we have now taken does not indicate any policy of repression We are acting not to suppress freedom but to allow the overwhelming mass of our people to enjoy freedom,"Reference 1 - 4.17% Coverage
The action we have now taken does not indicate any policy of repression. We are acting not to suppress freedom, but to allow the overwhelming mass of our people to enjoy freedom",1,"['', 'Reference 1 - 4.17% Coverage\nThe action we have now taken does not indicate any policy of repression. We are acting not to suppress freedom, but to allow the overwhelming mass of our people to enjoy freedom']",
28,J_Denial,"Files\\SKD_round1\\DEFE 24 1214\\IMG_2172_DEFE_24_1214 - § 2 references coded [ 4.58% Coverage]
Reference 1 - 1.06% Coverage
During thin period in he protoctod by the Judges Rules?
Reference 2 - 3.52% Coverage
Under Regulation 11(2) a person ay be detained by ardor until (a) he bas been dischared by direction of the Attorney-Geneml or (b) he is brought before a Court of uraarys 
Jurisdiotion.
",IMG_2172,DEFE_24_1214,,DEFE_24_1214, During thin period in he protoctod by the Judges Rules Under Regulation 11 2 a person ay be detained by ardor until a he bas been dischared by direction of the Attorney Geneml or b he is brought before a Court of uraarys Jurisdiotion ,"Reference 1 - 1.06% Coverage
During thin period in he protoctod by the Judges Rules?
Reference 2 - 3.52% Coverage
Under Regulation 11(2) a person ay be detained by ardor until (a) he bas been dischared by direction of the Attorney-Geneml or (b) he is brought before a Court of uraarys 
Jurisdiotion.",2,"['', 'Reference 1 - 1.06% Coverage\nDuring thin period in he protoctod by the Judges Rules?\n', 'Reference 2 - 3.52% Coverage\nUnder Regulation 11(2) a person ay be detained by ardor until (a) he bas been dischared by direction of the Attorney-Geneml or (b) he is brought before a Court of uraarys \nJurisdiotion.']",
29,J_Denial,"Files\\SKD_round1\\DEFE 24 1214\\IMG_2179_DEFE_24_1214 - § 2 references coded [ 5.93% Coverage]
Reference 1 - 1.58% Coverage
: 
at the centre. b. 
All legal formalities relating to the custody of arrested persons
Reference 2 - 4.35% Coverage
Adminstrative arrangements for running the centre including 
the accommodation, medical care and messing of all persons in the centre. There must be a full medical check by a doctor of every arrested person when he enters the centre.
",IMG_2179,DEFE_24_1214,,DEFE_24_1214, at the centre b All legal formalities relating to the custody of arrested persons Adminstrative arrangements for running the centre including the accommodation medical care and messing of all persons in the centre There must be a full medical check by a doctor of every arrested person when he enters the centre ,"Reference 1 - 1.58% Coverage
: 
at the centre. b. 
All legal formalities relating to the custody of arrested persons
Reference 2 - 4.35% Coverage
Adminstrative arrangements for running the centre including 
the accommodation, medical care and messing of all persons in the centre. There must be a full medical check by a doctor of every arrested person when he enters the centre.",2,"['', 'Reference 1 - 1.58% Coverage\n: \nat the centre. b. \nAll legal formalities relating to the custody of arrested persons\n', 'Reference 2 - 4.35% Coverage\nAdminstrative arrangements for running the centre including \nthe accommodation, medical care and messing of all persons in the centre. There must be a full medical check by a doctor of every arrested person when he enters the centre.']",
