,raw_text,image_id,file_id,just_text_lump,just_text_lump2,just_text
101,"Files\\SKD_round1\\PREM 15 480\\IMG_5591_PREM_15_480 - § 2 references coded [ 17.13% Coverage]
Reference 1 - 6.19% Coverage
The Special Powers Regulations provide for the setting up of an 
Advisory Committee to consider representations from internees. His Honour 
Judge Brown has agreed to act as Chairman of this Committee.
Reference 2 - 10.94% Coverage
It will be open to any internee, and all have been informed of their 
rights, to put his case to the Committee, verbally or in writing, or by both means. 
If he wishes to have legal advice in submitting a written case 
he may do so and the Government has arranged that financial arrangements similar to those available under the legal aid scheme will be applicable.
",IMG_5591,PREM_15_480,"]

The Special Powers Regulations provide for the setting up of an 
Advisory Committee to consider representations from internees. His Honour 
Judge Brown has agreed to act as Chairman of this Committee.

It will be open to any internee, and all have been informed of their 
rights, to put his case to the Committee, verbally or in writing, or by both means. 
If he wishes to have legal advice in submitting a written case 
he may do so and the Government has arranged that financial arrangements similar to those available under the legal aid scheme will be applicable.", The Special Powers Regulations provide for the setting up of an Advisory Committee to consider representations from internees His Honour Judge Brown has agreed to act as Chairman of this Committee It will be open to any internee and all have been informed of their rights to put his case to the Committee verbally or in writing or by both means If he wishes to have legal advice in submitting a written case he may do so and the Government has arranged that financial arrangements similar to those available under the legal aid scheme will be applicable ,"Reference 1 - 6.19% Coverage
The Special Powers Regulations provide for the setting up of an 
Advisory Committee to consider representations from internees. His Honour 
Judge Brown has agreed to act as Chairman of this Committee.
Reference 2 - 10.94% Coverage
It will be open to any internee, and all have been informed of their 
rights, to put his case to the Committee, verbally or in writing, or by both means. 
If he wishes to have legal advice in submitting a written case 
he may do so and the Government has arranged that financial arrangements similar to those available under the legal aid scheme will be applicable."
102,"Files\\SKD_round1\\PREM 15 480\\IMG_5604_PREM_15_480 - § 1 reference coded [ 6.14% Coverage]
Reference 1 - 6.14% Coverage
As internment had 
been resorted to it was right to give all those confined access to the Appeal Tribunal. 
Internment Orders were therefore being made against all who were alleged to be actively associated with the I.R.A. Anyone who contested this
",IMG_5604,PREM_15_480,"]

As internment had 
been resorted to it was right to give all those confined access to the Appeal Tribunal. 
Internment Orders were therefore being made against all who were alleged to be actively associated with the I.R.A. Anyone who contested this", As internment had been resorted to it was right to give all those confined access to the Appeal Tribunal Internment Orders were therefore being made against all who were alleged to be actively associated with the I R A Anyone who contested this,"Reference 1 - 6.14% Coverage
As internment had 
been resorted to it was right to give all those confined access to the Appeal Tribunal. 
Internment Orders were therefore being made against all who were alleged to be actively associated with the I.R.A. Anyone who contested this"
103,"Files\\SKD_round1\\PREM 15 480\\IMG_5605_PREM_15_480 - § 1 reference coded [ 11.79% Coverage]
Reference 1 - 11.79% Coverage
allegation had the opportunity of putting the issue before the Tribunal.
",IMG_5605,PREM_15_480,"]

allegation had the opportunity of putting the issue before the Tribunal.", allegation had the opportunity of putting the issue before the Tribunal ,"Reference 1 - 11.79% Coverage
allegation had the opportunity of putting the issue before the Tribunal."
104,"Files\\SKD_round1\\PREM 15 481\\IMG_5696_PREM_15_481 - § 1 reference coded [ 11.41% Coverage]
Reference 1 - 11.41% Coverage
We have done so fully recog- 
nising that each of us remains committed to his publicly stated position on the constitutional status of Northern Ireland; and we have been concerned to see whether, without prejudice to those positions, we can find some agreed means of enabling all the people of Northern Ireland to live in the conditions of peace and stability which any democracy should ensure to its citizens without regard to their religious or political conviction.
",IMG_5696,PREM_15_481,"]

We have done so fully recog- 
nising that each of us remains committed to his publicly stated position on the constitutional status of Northern Ireland; and we have been concerned to see whether, without prejudice to those positions, we can find some agreed means of enabling all the people of Northern Ireland to live in the conditions of peace and stability which any democracy should ensure to its citizens without regard to their religious or political conviction.", We have done so fully recog nising that each of us remains committed to his publicly stated position on the constitutional status of Northern Ireland and we have been concerned to see whether without prejudice to those positions we can find some agreed means of enabling all the people of Northern Ireland to live in the conditions of peace and stability which any democracy should ensure to its citizens without regard to their religious or political conviction ,"Reference 1 - 11.41% Coverage
We have done so fully recog- 
nising that each of us remains committed to his publicly stated position on the constitutional status of Northern Ireland; and we have been concerned to see whether, without prejudice to those positions, we can find some agreed means of enabling all the people of Northern Ireland to live in the conditions of peace and stability which any democracy should ensure to its citizens without regard to their religious or political conviction."
105,"Files\\SKD_round1\\PREM 15 481\\IMG_5697_PREM_15_481 - § 1 reference coded [ 36.27% Coverage]
Reference 1 - 36.27% Coverage
During the last two days we have discussed the 
situation in Northern Ireland in all its aspects. We have done so fully recognising that each of us remains committed to his publicly stated position on the constitutional status of Northern Ireland; and we have been concerned to see whether, without prejudice to those positions, we can find some agreed means of enabling all the people of Northern Ireland to live in the conditions of peace and stability which any democracy should ensure to its citizens without regard to their religious or political conviction.
",IMG_5697,PREM_15_481,"]

During the last two days we have discussed the 
situation in Northern Ireland in all its aspects. We have done so fully recognising that each of us remains committed to his publicly stated position on the constitutional status of Northern Ireland; and we have been concerned to see whether, without prejudice to those positions, we can find some agreed means of enabling all the people of Northern Ireland to live in the conditions of peace and stability which any democracy should ensure to its citizens without regard to their religious or political conviction.", During the last two days we have discussed the situation in Northern Ireland in all its aspects We have done so fully recognising that each of us remains committed to his publicly stated position on the constitutional status of Northern Ireland and we have been concerned to see whether without prejudice to those positions we can find some agreed means of enabling all the people of Northern Ireland to live in the conditions of peace and stability which any democracy should ensure to its citizens without regard to their religious or political conviction ,"Reference 1 - 36.27% Coverage
During the last two days we have discussed the 
situation in Northern Ireland in all its aspects. We have done so fully recognising that each of us remains committed to his publicly stated position on the constitutional status of Northern Ireland; and we have been concerned to see whether, without prejudice to those positions, we can find some agreed means of enabling all the people of Northern Ireland to live in the conditions of peace and stability which any democracy should ensure to its citizens without regard to their religious or political conviction."
106,"Files\\SKD_round1\\PREM 15 481\\IMG_5707_PREM_15_481 - § 3 references coded [ 17.52% Coverage]
Reference 1 - 6.18% Coverage
Then, try to get Mr. Faulkner to justify the way in which internment 
has been carried out and the treatment which has been given to the internees. (Some reference to the conditions at Long Kesh; the Red Cross inspection; the derogation under the European Convention on Human Rights, etc
Reference 2 - 4.05% Coverage
Back this up with an undertaking that the appeals procedure (due to 
begin on Saturday) will be conducted as rapidly as possible and will embrace all internees, whether they appeal or not.
Reference 3 - 7.29% Coverage
Play down the prospect of further internment. (In this connection I 
have told Sir Harold Black that, while we are not asking the Government of Northern Ireland to stop pulling people in, they should keep very quiet about the existence of a further list with as many as 200 names on it. 
Typically, 
he did not even know that the list existed!).
",IMG_5707,PREM_15_481,"]

Then, try to get Mr. Faulkner to justify the way in which internment 
has been carried out and the treatment which has been given to the internees. (Some reference to the conditions at Long Kesh; the Red Cross inspection; the derogation under the European Convention on Human Rights, etc

Back this up with an undertaking that the appeals procedure (due to 
begin on Saturday) will be conducted as rapidly as possible and will embrace all internees, whether they appeal or not.

Play down the prospect of further internment. (In this connection I 
have told Sir Harold Black that, while we are not asking the Government of Northern Ireland to stop pulling people in, they should keep very quiet about the existence of a further list with as many as 200 names on it. 
Typically, 
he did not even know that the list existed!).", Then try to get Mr Faulkner to justify the way in which internment has been carried out and the treatment which has been given to the internees Some reference to the conditions at Long Kesh the Red Cross inspection the derogation under the European Convention on Human Rights etc Back this up with an undertaking that the appeals procedure due to begin on Saturday will be conducted as rapidly as possible and will embrace all internees whether they appeal or not Play down the prospect of further internment In this connection I have told Sir Harold Black that while we are not asking the Government of Northern Ireland to stop pulling people in they should keep very quiet about the existence of a further list with as many as 200 names on it Typically he did not even know that the list existed ,"Reference 1 - 6.18% Coverage
Then, try to get Mr. Faulkner to justify the way in which internment 
has been carried out and the treatment which has been given to the internees. (Some reference to the conditions at Long Kesh; the Red Cross inspection; the derogation under the European Convention on Human Rights, etc
Reference 2 - 4.05% Coverage
Back this up with an undertaking that the appeals procedure (due to 
begin on Saturday) will be conducted as rapidly as possible and will embrace all internees, whether they appeal or not.
Reference 3 - 7.29% Coverage
Play down the prospect of further internment. (In this connection I 
have told Sir Harold Black that, while we are not asking the Government of Northern Ireland to stop pulling people in, they should keep very quiet about the existence of a further list with as many as 200 names on it. 
Typically, 
he did not even know that the list existed!)."
107,"Files\\SKD_round1\\PREM 15 481\\IMG_5721_PREM_15_481 - § 1 reference coded [ 8.42% Coverage]
Reference 1 - 8.42% Coverage
We have discovered a little detail about the three internees ment- 
ioned in the ""Sunday Times"" article quoted by the Leader of the Opposition in yesterday’s debate. 
I attach a note which reveals very little about 
the reasons for the three men being interned but does set at rest any anxiety about their physical condition.
",IMG_5721,PREM_15_481,"]

We have discovered a little detail about the three internees ment- 
ioned in the ""Sunday Times"" article quoted by the Leader of the Opposition in yesterday’s debate. 
I attach a note which reveals very little about 
the reasons for the three men being interned but does set at rest any anxiety about their physical condition.", We have discovered a little detail about the three internees ment ioned in the Sunday Times article quoted by the Leader of the Opposition in yesterday s debate I attach a note which reveals very little about the reasons for the three men being interned but does set at rest any anxiety about their physical condition ,"Reference 1 - 8.42% Coverage
We have discovered a little detail about the three internees ment- 
ioned in the ""Sunday Times"" article quoted by the Leader of the Opposition in yesterday’s debate. 
I attach a note which reveals very little about 
the reasons for the three men being interned but does set at rest any anxiety about their physical condition."
108,"Files\\SKD_round1\\PREM 15 481\\IMG_5722_PREM_15_481 - § 2 references coded [ 100.00% Coverage]
Reference 1 - 50.00% Coverage
Page 1 : (0,0) - (589,786)
Reference 2 - 50.00% Coverage
Co1 t to ^^f r.at :v-efx’ T -de h.ve boon GIVn t-hfolowItl; infomation by th Nrthern Irclund 
Covemment in Connection with todny*a Fras Report appoaring in the N.ornin; star abaut coaditiona at LongKeh. 
’here -ro 40 on at preoent accoanodated in hut* originally l;nmned for 
34, but only parts of the crmp uve been coapleted on1 it in ereated that with the comploticn of furthor buildin, work In a fortnigbt’ timthia poition ill be rlt edvL 
14hto thorufore hao 
Co.ng i.s not done by electricity Hlat. by..calor gas. and the un of sorch no ffect on the power availzblo n theo 
.- houcobt 
there are electric hotplatea in the meca hall* and those doveloped a fault yecaterday hilch waa put rIght today. 
acez are standard arg. issiue. 4. 
(zClotn’ nternoea were allowod to bring with them all the clothina they had in ’heir- 
posotwionz. Those uha wioh to obtain a chnm of clotha ctn do so by havbin other c’armenta brou ht in by relations or frienda; alternativelyit thia is not josible clothing is lsued to them. 
5. 
:t;Thy were allowed to tUe in with the books they olready po=nesed and 
further auppla aro .bein- provided at L4on3 Korh a aoo a posible. 75 ews. papera are beins provided free of chAre dr.ly. 
",IMG_5722,PREM_15_481,"]

Page 1 : (0,0) - (589,786)

Co1 t to ^^f r.at :v-efx’ T -de h.ve boon GIVn t-hfolowItl; infomation by th Nrthern Irclund 
Covemment in Connection with todny*a Fras Report appoaring in the N.ornin; star abaut coaditiona at LongKeh. 
’here -ro 40 on at preoent accoanodated in hut* originally l;nmned for 
34, but only parts of the crmp uve been coapleted on1 it in ereated that with the comploticn of furthor buildin, work In a fortnigbt’ timthia poition ill be rlt edvL 
14hto thorufore hao 
Co.ng i.s not done by electricity Hlat. by..calor gas. and the un of sorch no ffect on the power availzblo n theo 
.- houcobt 
there are electric hotplatea in the meca hall* and those doveloped a fault yecaterday hilch waa put rIght today. 
acez are standard arg. issiue. 4. 
(zClotn’ nternoea were allowod to bring with them all the clothina they had in ’heir- 
posotwionz. Those uha wioh to obtain a chnm of clotha ctn do so by havbin other c’armenta brou ht in by relations or frienda; alternativelyit thia is not josible clothing is lsued to them. 
5. 
:t;Thy were allowed to tUe in with the books they olready po=nesed and 
further auppla aro .bein- provided at L4on3 Korh a aoo a posible. 75 ews. papera are beins provided free of chAre dr.ly.", Page 1 0 0 589 786 Co1 t to f r at v efx T de h ve boon GIVn t hfolowItl infomation by th Nrthern Irclund Covemment in Connection with todny a Fras Report appoaring in the N ornin star abaut coaditiona at LongKeh here ro 40 on at preoent accoanodated in hut originally l nmned for 34 but only parts of the crmp uve been coapleted on1 it in ereated that with the comploticn of furthor buildin work In a fortnigbt timthia poition ill be rlt edvL 14hto thorufore hao Co ng i s not done by electricity Hlat by calor gas and the un of sorch no ffect on the power availzblo n theo houcobt there are electric hotplatea in the meca hall and those doveloped a fault yecaterday hilch waa put rIght today acez are standard arg issiue 4 zClotn nternoea were allowod to bring with them all the clothina they had in heir posotwionz Those uha wioh to obtain a chnm of clotha ctn do so by havbin other c armenta brou ht in by relations or frienda alternativelyit thia is not josible clothing is lsued to them 5 t Thy were allowed to tUe in with the books they olready po nesed and further auppla aro bein provided at L4on3 Korh a aoo a posible 75 ews papera are beins provided free of chAre dr ly ,"Reference 1 - 50.00% Coverage
Page 1 : (0,0) - (589,786)
Reference 2 - 50.00% Coverage
Co1 t to ^^f r.at :v-efx’ T -de h.ve boon GIVn t-hfolowItl; infomation by th Nrthern Irclund 
Covemment in Connection with todny*a Fras Report appoaring in the N.ornin; star abaut coaditiona at LongKeh. 
’here -ro 40 on at preoent accoanodated in hut* originally l;nmned for 
34, but only parts of the crmp uve been coapleted on1 it in ereated that with the comploticn of furthor buildin, work In a fortnigbt’ timthia poition ill be rlt edvL 
14hto thorufore hao 
Co.ng i.s not done by electricity Hlat. by..calor gas. and the un of sorch no ffect on the power availzblo n theo 
.- houcobt 
there are electric hotplatea in the meca hall* and those doveloped a fault yecaterday hilch waa put rIght today. 
acez are standard arg. issiue. 4. 
(zClotn’ nternoea were allowod to bring with them all the clothina they had in ’heir- 
posotwionz. Those uha wioh to obtain a chnm of clotha ctn do so by havbin other c’armenta brou ht in by relations or frienda; alternativelyit thia is not josible clothing is lsued to them. 
5. 
:t;Thy were allowed to tUe in with the books they olready po=nesed and 
further auppla aro .bein- provided at L4on3 Korh a aoo a posible. 75 ews. papera are beins provided free of chAre dr.ly."
109,"Files\\SKD_round1\\PREM 15 481\\IMG_5723_PREM_15_481 - § 2 references coded [ 100.00% Coverage]
Reference 1 - 50.00% Coverage
Page 1 : (0,0) - (594,793)
Reference 2 - 50.00% Coverage
Alr;;o tcIision and a radio oro provided in each hut. All ar IA Cool workin ,order. 
7.-Hetn iuts aro electrically heated and standarde ro conidered adqquate. 
8. earching Thes sercing o vitor ia inevtaein prent crmtaces. 
P LiifyHON 21 sente-te:r 19= 
cc. r ’Woodfield r Lindley 
bra irleson 
",IMG_5723,PREM_15_481,"]

Page 1 : (0,0) - (594,793)

Alr;;o tcIision and a radio oro provided in each hut. All ar IA Cool workin ,order. 
7.-Hetn iuts aro electrically heated and standarde ro conidered adqquate. 
8. earching Thes sercing o vitor ia inevtaein prent crmtaces. 
P LiifyHON 21 sente-te:r 19= 
cc. r ’Woodfield r Lindley 
bra irleson", Page 1 0 0 594 793 Alr o tcIision and a radio oro provided in each hut All ar IA Cool workin order 7 Hetn iuts aro electrically heated and standarde ro conidered adqquate 8 earching Thes sercing o vitor ia inevtaein prent crmtaces P LiifyHON 21 sente te r 19 cc r Woodfield r Lindley bra irleson,"Reference 1 - 50.00% Coverage
Page 1 : (0,0) - (594,793)
Reference 2 - 50.00% Coverage
Alr;;o tcIision and a radio oro provided in each hut. All ar IA Cool workin ,order. 
7.-Hetn iuts aro electrically heated and standarde ro conidered adqquate. 
8. earching Thes sercing o vitor ia inevtaein prent crmtaces. 
P LiifyHON 21 sente-te:r 19= 
cc. r ’Woodfield r Lindley 
bra irleson"
110,"Files\\SKD_round1\\PREM 15 481\\IMG_5729_PREM_15_481 - § 1 reference coded [ 14.14% Coverage]
Reference 1 - 14.14% Coverage
But we all deplore the circumstances 
which have led to internment; /and we welcome the assurance of the Government of Northern Ireland that every effort will be made to ensure that all those who wish to avail themselves of their statutory right to appeal against their continued detention will be enabled to do so as rapidly as possible and that the number of those held in internment will be reduced to the minimum constituting an indisputable threat to public security].
",IMG_5729,PREM_15_481,"]

But we all deplore the circumstances 
which have led to internment; /and we welcome the assurance of the Government of Northern Ireland that every effort will be made to ensure that all those who wish to avail themselves of their statutory right to appeal against their continued detention will be enabled to do so as rapidly as possible and that the number of those held in internment will be reduced to the minimum constituting an indisputable threat to public security].", But we all deplore the circumstances which have led to internment and we welcome the assurance of the Government of Northern Ireland that every effort will be made to ensure that all those who wish to avail themselves of their statutory right to appeal against their continued detention will be enabled to do so as rapidly as possible and that the number of those held in internment will be reduced to the minimum constituting an indisputable threat to public security ,"Reference 1 - 14.14% Coverage
But we all deplore the circumstances 
which have led to internment; /and we welcome the assurance of the Government of Northern Ireland that every effort will be made to ensure that all those who wish to avail themselves of their statutory right to appeal against their continued detention will be enabled to do so as rapidly as possible and that the number of those held in internment will be reduced to the minimum constituting an indisputable threat to public security]."
111,"Files\\SKD_round1\\PREM 15 482\\IMG_6143_PREM_15_482 - § 1 reference coded [ 20.35% Coverage]
Reference 1 - 20.35% Coverage
It does not, however, follow that the procedure applied 
in the case of Mr. McElduff has to be applied in the case of the other 97. 
case, he was not interned but was kept in detention. 
Because he was known to be bringing this The 
other 97 have, however, since been interned and the Northern Ireland Government have been advised by their lawyers that the internment cancels out any defect in the arresting procedure at the time of detention.
",IMG_6143,PREM_15_482,"]

It does not, however, follow that the procedure applied 
in the case of Mr. McElduff has to be applied in the case of the other 97. 
case, he was not interned but was kept in detention. 
Because he was known to be bringing this The 
other 97 have, however, since been interned and the Northern Ireland Government have been advised by their lawyers that the internment cancels out any defect in the arresting procedure at the time of detention.", It does not however follow that the procedure applied in the case of Mr McElduff has to be applied in the case of the other 97 case he was not interned but was kept in detention Because he was known to be bringing this The other 97 have however since been interned and the Northern Ireland Government have been advised by their lawyers that the internment cancels out any defect in the arresting procedure at the time of detention ,"Reference 1 - 20.35% Coverage
It does not, however, follow that the procedure applied 
in the case of Mr. McElduff has to be applied in the case of the other 97. 
case, he was not interned but was kept in detention. 
Because he was known to be bringing this The 
other 97 have, however, since been interned and the Northern Ireland Government have been advised by their lawyers that the internment cancels out any defect in the arresting procedure at the time of detention."
112,"Files\\SKD_round1\\PREM 15 482\\IMG_6175_PREM_15_482 - § 1 reference coded [ 6.88% Coverage]
Reference 1 - 6.88% Coverage
Internees were all given notice of their rights and were allowed legal advice in the preparation of their cases; but legal representation was not allowed at their appearance before the Committee, which was conducted in strict confidence with only the members of the Committee present, each of whom was provided with the relevant documents.
",IMG_6175,PREM_15_482,"]

Internees were all given notice of their rights and were allowed legal advice in the preparation of their cases; but legal representation was not allowed at their appearance before the Committee, which was conducted in strict confidence with only the members of the Committee present, each of whom was provided with the relevant documents.", Internees were all given notice of their rights and were allowed legal advice in the preparation of their cases but legal representation was not allowed at their appearance before the Committee which was conducted in strict confidence with only the members of the Committee present each of whom was provided with the relevant documents ,"Reference 1 - 6.88% Coverage
Internees were all given notice of their rights and were allowed legal advice in the preparation of their cases; but legal representation was not allowed at their appearance before the Committee, which was conducted in strict confidence with only the members of the Committee present, each of whom was provided with the relevant documents."
113,"Files\\SKD_round1\\PREM 15 482\\IMG_6196_PREM_15_482 - § 1 reference coded [ 6.99% Coverage]
Reference 1 - 6.99% Coverage
LATER THE COMMITTEE, AFTER CONSULTING THEIR FELLOW INTERNEES TOLD THE DELEGATION THAT THEY WERE NOT WELCOME IN THEIR WING OF THE PRISON. OTHER INTERNEES VOCALLY SUPPORTED THEM. THE DELEGATION DID NOT GO IN, BUT I GATHER THEY BELIEVE CONDITIONS THERE TO BE GOOD, APPRECIATE THE EFFORTS MADE TO HELP FAMILIES OF INTERNEES. INTERNEES DI D NOT GET MUCH SYMPATHY FOR THEIR GAKBMBBBYKHSM 
IW 
ONE MEAL HUNGER STRIKE OR THE CHANG EEEEE CHANTING STAGED FOR THE MPS.
",IMG_6196,PREM_15_482,"]

LATER THE COMMITTEE, AFTER CONSULTING THEIR FELLOW INTERNEES TOLD THE DELEGATION THAT THEY WERE NOT WELCOME IN THEIR WING OF THE PRISON. OTHER INTERNEES VOCALLY SUPPORTED THEM. THE DELEGATION DID NOT GO IN, BUT I GATHER THEY BELIEVE CONDITIONS THERE TO BE GOOD, APPRECIATE THE EFFORTS MADE TO HELP FAMILIES OF INTERNEES. INTERNEES DI D NOT GET MUCH SYMPATHY FOR THEIR GAKBMBBBYKHSM 
IW 
ONE MEAL HUNGER STRIKE OR THE CHANG EEEEE CHANTING STAGED FOR THE MPS.", LATER THE COMMITTEE AFTER CONSULTING THEIR FELLOW INTERNEES TOLD THE DELEGATION THAT THEY WERE NOT WELCOME IN THEIR WING OF THE PRISON OTHER INTERNEES VOCALLY SUPPORTED THEM THE DELEGATION DID NOT GO IN BUT I GATHER THEY BELIEVE CONDITIONS THERE TO BE GOOD APPRECIATE THE EFFORTS MADE TO HELP FAMILIES OF INTERNEES INTERNEES DI D NOT GET MUCH SYMPATHY FOR THEIR GAKBMBBBYKHSM IW ONE MEAL HUNGER STRIKE OR THE CHANG EEEEE CHANTING STAGED FOR THE MPS ,"Reference 1 - 6.99% Coverage
LATER THE COMMITTEE, AFTER CONSULTING THEIR FELLOW INTERNEES TOLD THE DELEGATION THAT THEY WERE NOT WELCOME IN THEIR WING OF THE PRISON. OTHER INTERNEES VOCALLY SUPPORTED THEM. THE DELEGATION DID NOT GO IN, BUT I GATHER THEY BELIEVE CONDITIONS THERE TO BE GOOD, APPRECIATE THE EFFORTS MADE TO HELP FAMILIES OF INTERNEES. INTERNEES DI D NOT GET MUCH SYMPATHY FOR THEIR GAKBMBBBYKHSM 
IW 
ONE MEAL HUNGER STRIKE OR THE CHANG EEEEE CHANTING STAGED FOR THE MPS."
114,"Files\\SKD_round1\\PREM 15 485\\IMG_5121_PREM_15_485 - § 2 references coded [ 3.92% Coverage]
Reference 1 - 2.46% Coverage
peration, which was one of considerable difficulty and danger, was accomplished in a creditable manner.
Reference 2 - 1.46% Coverage
I think the House on studying the Report will conclude that this
",IMG_5121,PREM_15_485,"]

peration, which was one of considerable difficulty and danger, was accomplished in a creditable manner.

I think the House on studying the Report will conclude that this", peration which was one of considerable difficulty and danger was accomplished in a creditable manner I think the House on studying the Report will conclude that this,"Reference 1 - 2.46% Coverage
peration, which was one of considerable difficulty and danger, was accomplished in a creditable manner.
Reference 2 - 1.46% Coverage
I think the House on studying the Report will conclude that this"
115,"Files\\SKD_round1\\PREM 15 485\\IMG_5127_PREM_15_485 - § 1 reference coded [ 10.02% Coverage]
Reference 1 - 10.02% Coverage
As for the handful of cases where the Compton Committee thought 
that people suffered ill-treatment at the time of arrest or at a Regional Holding Centre - for example, the case of Mr. Cummings who was hooded and bound as a military precaution -, I can only say that it speaks volumes for the discipline and common sense of the many soldiers who were engaged in this large-scale and dangerous operation in which a total of 342 arrests were made that there were so very few cases of this kind and that when they did occur, on no occasion, in the Committee’s view, was ill-treatment deliberate.
",IMG_5127,PREM_15_485,"]

As for the handful of cases where the Compton Committee thought 
that people suffered ill-treatment at the time of arrest or at a Regional Holding Centre - for example, the case of Mr. Cummings who was hooded and bound as a military precaution -, I can only say that it speaks volumes for the discipline and common sense of the many soldiers who were engaged in this large-scale and dangerous operation in which a total of 342 arrests were made that there were so very few cases of this kind and that when they did occur, on no occasion, in the Committee’s view, was ill-treatment deliberate.", As for the handful of cases where the Compton Committee thought that people suffered ill treatment at the time of arrest or at a Regional Holding Centre for example the case of Mr Cummings who was hooded and bound as a military precaution I can only say that it speaks volumes for the discipline and common sense of the many soldiers who were engaged in this large scale and dangerous operation in which a total of 342 arrests were made that there were so very few cases of this kind and that when they did occur on no occasion in the Committee s view was ill treatment deliberate ,"Reference 1 - 10.02% Coverage
As for the handful of cases where the Compton Committee thought 
that people suffered ill-treatment at the time of arrest or at a Regional Holding Centre - for example, the case of Mr. Cummings who was hooded and bound as a military precaution -, I can only say that it speaks volumes for the discipline and common sense of the many soldiers who were engaged in this large-scale and dangerous operation in which a total of 342 arrests were made that there were so very few cases of this kind and that when they did occur, on no occasion, in the Committee’s view, was ill-treatment deliberate."
116,"Files\\SKD_round1\\PREM 15 485\\IMG_5141_PREM_15_485 - § 2 references coded [ 21.09% Coverage]
Reference 1 - 9.83% Coverage
troops behaved brutally while carrying out arrests have not been Substantiated. In only two cases 
- 
No. As the Compton Report makes clear, the allegations that those of Mr. Cummings and Mr. 
Gilmore - did the Committee find that those arrested had suffered a measure of physical ill-treatment at the time of arrest, and this 
was not deliberate. When this is set against the total of 342 arrests which the troops made on 9 August, I can see little reason for changing the Army’s orders about arresting people.
Reference 2 - 11.26% Coverage
What about alleg ations that in several cases the Army arrested the wrong men or seized relatives if they could not get the person they wanted? 
A. In an operation of the kind that was carried out on 9 August 
there were bound to be some cases of mistaken identity. More often than not these could not be sorted out on the snot but once it was established that an arrested man was not the person who was wanted he was released. 
I am not aware of any cases where it has been shown that troops 
arrested people who were not wanted simply because they could not find the person they were looking for.
",IMG_5141,PREM_15_485,"]

troops behaved brutally while carrying out arrests have not been Substantiated. In only two cases 
- 
No. As the Compton Report makes clear, the allegations that those of Mr. Cummings and Mr. 
Gilmore - did the Committee find that those arrested had suffered a measure of physical ill-treatment at the time of arrest, and this 
was not deliberate. When this is set against the total of 342 arrests which the troops made on 9 August, I can see little reason for changing the Army’s orders about arresting people.

What about alleg ations that in several cases the Army arrested the wrong men or seized relatives if they could not get the person they wanted? 
A. In an operation of the kind that was carried out on 9 August 
there were bound to be some cases of mistaken identity. More often than not these could not be sorted out on the snot but once it was established that an arrested man was not the person who was wanted he was released. 
I am not aware of any cases where it has been shown that troops 
arrested people who were not wanted simply because they could not find the person they were looking for.", troops behaved brutally while carrying out arrests have not been Substantiated In only two cases No As the Compton Report makes clear the allegations that those of Mr Cummings and Mr Gilmore did the Committee find that those arrested had suffered a measure of physical ill treatment at the time of arrest and this was not deliberate When this is set against the total of 342 arrests which the troops made on 9 August I can see little reason for changing the Army s orders about arresting people What about alleg ations that in several cases the Army arrested the wrong men or seized relatives if they could not get the person they wanted A In an operation of the kind that was carried out on 9 August there were bound to be some cases of mistaken identity More often than not these could not be sorted out on the snot but once it was established that an arrested man was not the person who was wanted he was released I am not aware of any cases where it has been shown that troops arrested people who were not wanted simply because they could not find the person they were looking for ,"Reference 1 - 9.83% Coverage
troops behaved brutally while carrying out arrests have not been Substantiated. In only two cases 
- 
No. As the Compton Report makes clear, the allegations that those of Mr. Cummings and Mr. 
Gilmore - did the Committee find that those arrested had suffered a measure of physical ill-treatment at the time of arrest, and this 
was not deliberate. When this is set against the total of 342 arrests which the troops made on 9 August, I can see little reason for changing the Army’s orders about arresting people.
Reference 2 - 11.26% Coverage
What about alleg ations that in several cases the Army arrested the wrong men or seized relatives if they could not get the person they wanted? 
A. In an operation of the kind that was carried out on 9 August 
there were bound to be some cases of mistaken identity. More often than not these could not be sorted out on the snot but once it was established that an arrested man was not the person who was wanted he was released. 
I am not aware of any cases where it has been shown that troops 
arrested people who were not wanted simply because they could not find the person they were looking for."
117,"Files\\SKD_round1\\PREM 15 485\\IMG_5165_PREM_15_485 - § 1 reference coded [ 5.41% Coverage]
Reference 1 - 5.41% Coverage
Despite 
provocations of which the Press and other public media give us daily evidence, those responsible for arrests have carried out their duties with a high regard for humanitarian principles.
",IMG_5165,PREM_15_485,"]

Despite 
provocations of which the Press and other public media give us daily evidence, those responsible for arrests have carried out their duties with a high regard for humanitarian principles.", Despite provocations of which the Press and other public media give us daily evidence those responsible for arrests have carried out their duties with a high regard for humanitarian principles ,"Reference 1 - 5.41% Coverage
Despite 
provocations of which the Press and other public media give us daily evidence, those responsible for arrests have carried out their duties with a high regard for humanitarian principles."
